lwPropertyId,address,city,state,county,zip,price,acres,Rate,Url,types,status,created_at,updated_at
408951189,000 Jackson Street,Mountain View,Arkansas,Stone County,72560,22500,0.15,150000,https://www.landwatch.com/stone-county-county-arkansas-undeveloped-land-for-sale/pid/408951189,Undeveloped Land Homesites,Active,2021-04-14 16:46:26.414785+00,2021-04-14 16:46:26.414816+00
409178357,000 Linn Ave.,Mountain View,Arkansas,Stone County,72560,10000,0.25,40000,https://www.landwatch.com/stone-county-county-arkansas-undeveloped-land-for-sale/pid/409178357,Undeveloped Land Homesites,Active,2021-04-14 16:46:26.432343+00,2021-04-14 16:46:26.433509+00
339276630,000 N Blevins Way,Mountain View,Arkansas,Stone County,72560,29900,0.41,72926,https://www.landwatch.com/stone-county-county-arkansas-undeveloped-land-for-sale/pid/339276630,Undeveloped Land Homesites,Active,2021-04-14 16:46:26.441288+00,2021-04-14 16:46:26.441326+00
335420588,"",Mountain View,Arkansas,Stone County,72560,450000,11,40909,https://www.landwatch.com/stone-county-county-arkansas-undeveloped-land-for-sale/pid/335420588,Undeveloped Land,Active,2021-04-14 16:46:26.457684+00,2021-04-14 16:46:26.457722+00
409803890,Mary Topps Road,Franklinton,Louisiana,Washington Parish,70438,80000,17.65,4532,https://www.landwatch.com/washington-parish-parish-louisiana-recreational-property-for-sale/pid/409803890,Recreational Property Timberland Property Hunting Property,Active,2021-04-14 17:59:48.338212+00,2021-04-14 17:59:48.338242+00
337668617,46606 Otis Bickham Rd,Franklinton,Louisiana,Washington Parish,70438,80000,10,8000,https://www.landwatch.com/washington-parish-parish-louisiana-undeveloped-land-for-sale/pid/337668617,Undeveloped Land House,Active,2021-04-14 17:59:48.352871+00,2021-04-14 17:59:48.352925+00
331818610,Othaney Simmons Rd.,Franklinton,Louisiana,Washington Parish,70438,140000,40,3500,https://www.landwatch.com/washington-parish-parish-louisiana-timberland-property-for-sale/pid/331818610,Timberland Property Undeveloped Land Hunting Property,Active,2021-04-14 17:59:48.364085+00,2021-04-14 17:59:48.364112+00
337693803,32410 Hwy 438,Franklinton,Louisiana,Washington Parish,70438,5799000,650,8921,https://www.landwatch.com/washington-parish-parish-louisiana-farms-and-ranches-for-sale/pid/337693803,Farms and Ranches Recreational Property Hunting Property House,Active,2021-04-14 17:59:48.371282+00,2021-04-14 17:59:48.371317+00
409946533,19097 HWY 25 Highway,Franklinton,Louisiana,Washington Parish,70438,450000,12.8,35156,https://www.landwatch.com/washington-parish-parish-louisiana-homes-for-sale/pid/409946533,House,Active,2021-04-14 17:59:48.383088+00,2021-04-14 17:59:48.383115+00
409890549,54044 HWY 62 Highway,Franklinton,Louisiana,Washington Parish,70438,198000,19.71,10045,https://www.landwatch.com/washington-parish-parish-louisiana-undeveloped-land-for-sale/pid/409890549,Undeveloped Land,Active,2021-04-14 17:59:48.395648+00,2021-04-14 17:59:48.395679+00
409750705,53112 HWY 62 Highway,Franklinton,Louisiana,Washington Parish,70438,289500,3.9,74230,https://www.landwatch.com/washington-parish-parish-louisiana-homes-for-sale/pid/409750705,House,Active,2021-04-14 17:59:48.405275+00,2021-04-14 17:59:48.405312+00
409808976,39550 Highway 10 Highway,Franklinton,Louisiana,Washington Parish,70438,53000,5.36,9888,https://www.landwatch.com/washington-parish-parish-louisiana-undeveloped-land-for-sale/pid/409808976,Undeveloped Land,Active,2021-04-14 17:59:48.430086+00,2021-04-14 17:59:48.430115+00
409913328,14203 HOLDEN'S RUN Road,Franklinton,Louisiana,Washington Parish,70438,34000,2.63,12927,https://www.landwatch.com/washington-parish-parish-louisiana-undeveloped-land-for-sale/pid/409913328,Undeveloped Land Homesites,Active,2021-04-14 17:59:48.435657+00,2021-04-14 17:59:48.4357+00
337925733,257 Aline Drive,Breaux Bridge,Louisiana,Saint Martin Parish,70517,325000,0.53,613207,https://www.landwatch.com/saint-martin-parish-parish-louisiana-lakefront-property-for-sale/pid/337925733,Lakefront Property Waterfront Property House,Active,2021-04-14 15:32:18.020917+00,2021-04-14 15:32:18.020948+00
338872848,Girl Scout Road Road,Breaux Bridge,Louisiana,Saint Martin Parish,70517,55000,2.1,26190,https://www.landwatch.com/saint-martin-parish-parish-louisiana-undeveloped-land-for-sale/pid/338872848,Undeveloped Land Homesites,Active,2021-04-14 15:32:18.049285+00,2021-04-14 15:32:18.049323+00
326516042,Lot 12 Dermelie Calais Road,Breaux Bridge,Louisiana,Saint Martin Parish,70517,45000,1.01,44554,https://www.landwatch.com/saint-martin-parish-parish-louisiana-undeveloped-land-for-sale/pid/326516042,Undeveloped Land Homesites,Active,2021-04-14 15:32:18.052785+00,2021-04-14 15:32:18.052819+00
409093179,14326 Lanes Xing,Choctaw,Oklahoma,Oklahoma County,73020,529850,0.89,595337,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409093179,House,Active,2021-04-14 14:32:37.493713+00,2021-04-14 14:32:37.493753+00
409919260,926 Drake Drive,Choctaw,Oklahoma,Oklahoma County,73020,469000,1.21,387603,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409919260,House,Active,2021-04-14 14:32:37.4992+00,2021-04-14 14:32:37.499242+00
409785115,14816 SE 98th Street,Choctaw,Oklahoma,Cleveland County,73020,450000,1,450000,https://www.landwatch.com/cleveland-county-county-oklahoma-homes-for-sale/pid/409785115,House,Under Contract,2021-04-14 14:32:37.520604+00,2021-04-14 14:32:37.520642+00
409803740,000 Mary Topps Rd,Franklinton,Louisiana,Washington Parish,70438,80000,17.65,4532,https://www.landwatch.com/washington-parish-parish-louisiana-undeveloped-land-for-sale/pid/409803740,Undeveloped Land,Active,2021-04-14 17:59:48.443682+00,2021-04-14 17:59:48.443745+00
409803345,5709 Asheville Way,Choctaw,Oklahoma,Oklahoma County,73020,465000,0.77,603896,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409803345,House,Active,2021-04-14 14:32:37.561501+00,2021-04-14 14:32:37.561546+00
409400806,835 N Anderson Road,Choctaw,Oklahoma,Oklahoma County,73020,164777,5,32955,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409400806,House,Under Contract,2021-04-14 14:32:37.627286+00,2021-04-14 14:32:37.627325+00
409730535,16255 NE 10th Street,Choctaw,Oklahoma,Oklahoma County,73020,925000,34.02,27189,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409730535,House,Active,2021-04-14 14:32:37.649242+00,2021-04-14 14:32:37.649282+00
409634632,870 Buckwood Drive,Choctaw,Oklahoma,Oklahoma County,73020,131000,0.23,569565,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409634632,House,Under Contract,2021-04-14 14:32:37.655323+00,2021-04-14 14:32:37.655362+00
409549085,767 Agnes Drive,Breaux Bridge,Louisiana,Saint Martin Parish,70517,124000,0.16,775000,https://www.landwatch.com/saint-martin-parish-parish-louisiana-homes-for-sale/pid/409549085,House,Active,2021-04-14 15:32:18.114625+00,2021-04-14 15:32:18.114656+00
337843063,11745 CHEF MENTEUR Highway,New Orleans,Louisiana,Orleans Parish,70128,347000,4.01,86533,https://www.landwatch.com/orleans-parish-parish-louisiana-homes-for-sale/pid/337843063,House,Active,2021-04-14 14:20:12.228314+00,2021-04-14 14:20:12.228358+00
409791362,7630 PINERIDGE Drive,New Orleans,Louisiana,Orleans Parish,70128,15000,0.11,136363,https://www.landwatch.com/orleans-parish-parish-louisiana-undeveloped-land-for-sale/pid/409791362,Undeveloped Land Homesites,Active,2021-04-14 14:20:12.240512+00,2021-04-14 14:20:12.24054+00
408682723,39174 FOREST HILLS Drive,Franklinton,Louisiana,Washington Parish,70438,574990,12.94,44435,https://www.landwatch.com/washington-parish-parish-louisiana-homes-for-sale/pid/408682723,House,Under Contract,2021-04-14 17:59:48.460356+00,2021-04-14 17:59:48.460394+00
409459971,25211 PINE Lane,Franklinton,Louisiana,Washington Parish,70438,290000,0.85,341176,https://www.landwatch.com/washington-parish-parish-louisiana-homes-for-sale/pid/409459971,House,Under Contract,2021-04-14 17:59:48.46611+00,2021-04-14 17:59:48.466142+00
409793403,0 MACK MAGEE Road,Franklinton,Louisiana,Washington Parish,70438,450000,200.79,2241,https://www.landwatch.com/washington-parish-parish-louisiana-undeveloped-land-for-sale/pid/409793403,Undeveloped Land,Under Contract,2021-04-14 17:59:48.479837+00,2021-04-14 17:59:48.479875+00
408959559,1915 MONTEGUT Street,New Orleans,Louisiana,Orleans Parish,70117,30000,0.08,375000,https://www.landwatch.com/orleans-parish-parish-louisiana-undeveloped-land-for-sale/pid/408959559,Undeveloped Land Homesites,Active,2021-04-14 14:09:01.256346+00,2021-04-14 14:09:01.712707+00
409901991,15629 HWY 442 Highway,Tickfaw,Louisiana,Tangipahoa Parish,70466,199000,2.74,72627,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-commercial-property-for-sale/pid/409901991,Commercial Property House,Active,2021-04-14 17:40:14.935357+00,2021-04-14 17:40:14.935385+00
408678690,809 James Road,Trumann,Arkansas,Poinsett County,72472,35000,0.89,39325,https://www.landwatch.com/poinsett-county-county-arkansas-undeveloped-land-for-sale/pid/408678690,Undeveloped Land Homesites,Active,2021-04-14 14:13:26.485302+00,2021-04-14 14:13:26.485335+00
408678691,1405 Brian Lane,Trumann,Arkansas,Poinsett County,72472,26000,0.79,32911,https://www.landwatch.com/poinsett-county-county-arkansas-undeveloped-land-for-sale/pid/408678691,Undeveloped Land Homesites,Active,2021-04-14 14:13:26.526309+00,2021-04-14 14:13:26.526336+00
409400652,26097 CHOCTAW Road,Franklinton,Louisiana,Washington Parish,70438,200000,23.66,8453,https://www.landwatch.com/washington-parish-parish-louisiana-undeveloped-land-for-sale/pid/409400652,Undeveloped Land,Active,2021-04-14 17:59:48.489765+00,2021-04-14 17:59:48.489806+00
409796896,61484 CHAPPEPEELA RIDGE Road,Amite,Louisiana,Tangipahoa Parish,70422,169500,11.56,14662,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-homes-for-sale/pid/409796896,House,Under Contract,2021-04-14 17:57:49.114105+00,2021-04-14 17:57:49.114131+00
409639196,17493 RISING FAWN Road,Amite,Louisiana,Tangipahoa Parish,70422,345000,2.32,148706,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-homes-for-sale/pid/409639196,House,Active,2021-04-14 17:57:49.133861+00,2021-04-14 17:57:49.133889+00
337389557,11167 Seibert Road,Amite,Louisiana,Tangipahoa Parish,70422,574000,194,2958,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-undeveloped-land-for-sale/pid/337389557,Undeveloped Land,Active,2021-04-14 17:57:49.145862+00,2021-04-14 17:57:49.145902+00
409921240,5420 S Triple X Road,Choctaw,Oklahoma,Oklahoma County,73020,145000,10,14500,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409921240,House,Under Contract,2021-04-14 14:32:37.665287+00,2021-04-14 14:32:37.665325+00
409615440,12301 I-10 SERVICE Road,New Orleans,Louisiana,Orleans Parish,70128,25000,0.55,45454,https://www.landwatch.com/orleans-parish-parish-louisiana-undeveloped-land-for-sale/pid/409615440,Undeveloped Land Homesites,Active,2021-04-14 14:20:12.257302+00,2021-04-14 14:20:12.25734+00
409016712,23408 CYPRESS Cove,Springfield,Louisiana,Livingston Parish,70462,356371,0.31,1149583,https://www.landwatch.com/livingston-parish-parish-louisiana-homes-for-sale/pid/409016712,House,Active,2021-04-14 17:53:18.876019+00,2021-04-14 17:53:18.876057+00
409289594,"Hwy 58 and Parsley, Lot #WP001",Poughkeepsie,Arkansas,Sharp County,72569,149850,111,1350,https://www.landwatch.com/sharp-county-county-arkansas-recreational-property-for-sale/pid/409289594,Recreational Property Hunting Property,Under Contract,2021-04-14 17:15:39.159779+00,2021-04-14 17:15:39.15982+00
409022290,TBD Schales Rd.,Sitka,Arkansas,Sharp County,72569,799000,657,1216,https://www.landwatch.com/sharp-county-county-arkansas-recreational-property-for-sale/pid/409022290,Recreational Property Timberland Property Hunting Property,Active,2021-04-14 17:15:39.195719+00,2021-04-14 17:15:39.195758+00
338871530,TBD HWY 56,Poughkeepsie,Arkansas,Sharp County,72569,20000,9,2222,https://www.landwatch.com/sharp-county-county-arkansas-undeveloped-land-for-sale/pid/338871530,Undeveloped Land,Active,2021-04-14 17:15:39.222402+00,2021-04-14 17:15:39.222451+00
408843648,23854 MONARCH POINT None,Springfield,Louisiana,Livingston Parish,70462,490000,0.37,1324324,https://www.landwatch.com/livingston-parish-parish-louisiana-lakefront-property-for-sale/pid/408843648,Lakefront Property Waterfront Property House,Active,2021-04-14 17:53:18.88326+00,2021-04-14 17:53:18.883289+00
409016710,30644 BLUEWING CRESCENT None,Springfield,Louisiana,Livingston Parish,70462,386143,0.27,1430159,https://www.landwatch.com/livingston-parish-parish-louisiana-homes-for-sale/pid/409016710,House,Active,2021-04-14 17:53:18.905176+00,2021-04-14 17:53:18.905205+00
409698330,Lot 24 SOPHIA NOEL DR,Springfield,Louisiana,Livingston Parish,70462,35000,0.6,58333,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/409698330,Undeveloped Land Homesites,Active,2021-04-14 17:53:18.907733+00,2021-04-14 17:53:18.907757+00
409753239,30709 BLUEWING CRESCENT Other,Springfield,Louisiana,Livingston Parish,70462,344620,0.2,1723100,https://www.landwatch.com/livingston-parish-parish-louisiana-homes-for-sale/pid/409753239,House,Active,2021-04-14 17:53:18.936555+00,2021-04-14 17:53:18.936599+00
409798851,20500 Lynda,Springfield,Louisiana,Livingston Parish,70462,249000,0.41,607317,https://www.landwatch.com/livingston-parish-parish-louisiana-homes-for-sale/pid/409798851,House,Active,2021-04-14 17:53:18.939876+00,2021-04-14 17:53:18.939901+00
409529776,25195 WEST Street,Springfield,Louisiana,Livingston Parish,70462,95000,0.38,250000,https://www.landwatch.com/livingston-parish-parish-louisiana-homes-for-sale/pid/409529776,House,Active,2021-04-14 17:53:18.947258+00,2021-04-14 17:53:18.947289+00
409267036,32768 LOWER ROME Road,Springfield,Louisiana,Livingston Parish,70462,199000,0.87,228735,https://www.landwatch.com/livingston-parish-parish-louisiana-commercial-property-for-sale/pid/409267036,Commercial Property Homesites,Active,2021-04-14 17:53:18.964285+00,2021-04-14 17:53:18.964323+00
409571974,7450 Misty Glen Drive,Edmond,Oklahoma,Logan County,73025,485000,1.44,336805,https://www.landwatch.com/logan-county-county-oklahoma-homes-for-sale/pid/409571974,House,Under Contract,2021-04-14 14:46:52.182892+00,2021-04-14 14:46:52.183025+00
330568068,xxx Brule Trail,Cherokee Village,Arkansas,Fulton County,72529,1900,0.24,7916,https://www.landwatch.com/fulton-county-county-arkansas-undeveloped-land-for-sale/pid/330568068,Undeveloped Land Homesites,Active,2021-04-14 15:12:15.90154+00,2021-04-14 15:12:15.901587+00
320367914,"",Cherokee Village,Arkansas,Fulton County,72529,18500,0.38,48684,https://www.landwatch.com/fulton-county-county-arkansas-undeveloped-land-for-sale/pid/320367914,Undeveloped Land Homesites,Active,2021-04-14 15:12:15.904659+00,2021-04-14 15:12:15.904693+00
408671397,BLOOD RIVER Road,Springfield,Louisiana,Livingston Parish,70462,285000,38,7500,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/408671397,Undeveloped Land,Active,2021-04-14 17:53:18.977048+00,2021-04-14 17:53:18.977078+00
336840354,KEILA Drive,Killian,Louisiana,Livingston Parish,70462,165613,23.65,7002,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/336840354,Undeveloped Land,Active,2021-04-14 17:53:18.990314+00,2021-04-14 17:53:18.99035+00
338046435,Teel Rd,Ponchatoula,Louisiana,Tangipahoa Parish,70454,299000,64.4,4642,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-undeveloped-land-for-sale/pid/338046435,Undeveloped Land,Active,2021-04-14 17:17:16.434801+00,2021-04-14 17:17:16.434841+00
336347233,19311 E HWY 22 Highway,Ponchatoula,Louisiana,Tangipahoa Parish,70454,169000,3.56,47471,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-homes-for-sale/pid/336347233,House,Active,2021-04-14 17:17:16.442468+00,2021-04-14 17:17:16.442508+00
409709704,WEINBERGER TRACE Drive,Ponchatoula,Louisiana,Tangipahoa Parish,70454,50000,0.23,217391,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-undeveloped-land-for-sale/pid/409709704,Undeveloped Land Homesites,Active,2021-04-14 17:17:16.459776+00,2021-04-14 17:17:16.459812+00
335856479,Lot 34 ROSEWOOD DR,Ponchatoula,Louisiana,Tangipahoa Parish,70454,22500,0.5,45000,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-undeveloped-land-for-sale/pid/335856479,Undeveloped Land Homesites,Active,2021-04-14 17:17:16.474647+00,2021-04-14 17:17:16.474684+00
409684622,RIVER Road,Ponchatoula,Louisiana,Tangipahoa Parish,70454,45000,4.43,10158,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-undeveloped-land-for-sale/pid/409684622,Undeveloped Land Homesites,Under Contract,2021-04-14 17:17:16.477542+00,2021-04-14 17:17:16.477574+00
339090358,"",Ponchatoula,Louisiana,Tangipahoa Parish,70454,39000,0.51,76470,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-undeveloped-land-for-sale/pid/339090358,Undeveloped Land Homesites,Active,2021-04-14 17:17:16.487631+00,2021-04-14 17:17:16.487668+00
409621145,Lot 19 SWAMP DR,Killian,Louisiana,Livingston Parish,70462,60000,0.2,300000,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/409621145,Undeveloped Land Homesites,Active,2021-04-14 17:53:18.994212+00,2021-04-14 17:53:18.99425+00
338331862,Lot 4-A COATES Road,Springfield,Louisiana,Livingston Parish,70462,60000,1.9,31578,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/338331862,Undeveloped Land Homesites,Active,2021-04-14 17:53:19.010418+00,2021-04-14 17:53:19.01046+00
338467678,0 E I-55 FRONTAGE Road,Ponchatoula,Louisiana,Tangipahoa Parish,70454,338200,1.29,262170,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-commercial-property-for-sale/pid/338467678,Commercial Property Homesites,Active,2021-04-14 17:17:16.493883+00,2021-04-14 17:17:16.493936+00
409504580,HIGHWAY 22 Highway,Ponchatoula,Louisiana,Tangipahoa Parish,70454,1122668,9.6,116944,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-undeveloped-land-for-sale/pid/409504580,Undeveloped Land,Active,2021-04-14 17:17:16.504973+00,2021-04-14 17:17:16.505011+00
409377900,0 LARK Street,Ponchatoula,Louisiana,Tangipahoa Parish,70454,45000,1.61,27950,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-undeveloped-land-for-sale/pid/409377900,Undeveloped Land Homesites,Active,2021-04-14 17:17:16.517996+00,2021-04-14 17:17:16.518038+00
408684279,TRACT C4 MURRAY Road,Ponchatoula,Louisiana,Tangipahoa Parish,70454,90000,9,10000,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-undeveloped-land-for-sale/pid/408684279,Undeveloped Land,Active,2021-04-14 17:17:16.52877+00,2021-04-14 17:17:16.528808+00
408683940,TRACT C2 MURRAY Road,Ponchatoula,Louisiana,Tangipahoa Parish,70454,38000,1,38000,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-undeveloped-land-for-sale/pid/408683940,Undeveloped Land Homesites,Active,2021-04-14 17:17:16.535293+00,2021-04-14 17:17:16.535336+00
408683941,TRACT C3 MURRAY Road,Ponchatoula,Louisiana,Tangipahoa Parish,70454,38000,1,38000,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-undeveloped-land-for-sale/pid/408683941,Undeveloped Land Homesites,Active,2021-04-14 17:17:16.55108+00,2021-04-14 17:17:16.551133+00
338960311,HWY 22 Highway,Ponchatoula,Louisiana,Tangipahoa Parish,70454,588000,6,98000,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-undeveloped-land-for-sale/pid/338960311,Undeveloped Land,Active,2021-04-14 17:17:16.567917+00,2021-04-14 17:17:16.567954+00
409160646,Lot 7B/8 FAIRWAY Drive,Springfield,Louisiana,Livingston Parish,70462,80000,0.43,186046,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/409160646,Undeveloped Land Lakefront Property Waterfront Property Homesites,Active,2021-04-14 17:53:19.026071+00,2021-04-14 17:53:19.026103+00
409752070,Lot 4 SOPHIA NOEL DR,Springfield,Louisiana,Livingston Parish,70462,32000,0.6,53333,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/409752070,Undeveloped Land Homesites,Active,2021-04-14 17:53:19.041274+00,2021-04-14 17:53:19.041305+00
408832501,SS 4 LACOX DR,Springfield,Louisiana,Livingston Parish,70462,140500,1.17,120085,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/408832501,Undeveloped Land Homesites,Active,2021-04-14 17:53:19.045601+00,2021-04-14 17:53:19.045637+00
408832496,SS 2 LACOX DR,Springfield,Louisiana,Livingston Parish,70462,135500,0.79,171518,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/408832496,Undeveloped Land Homesites,Active,2021-04-14 17:53:19.050679+00,2021-04-14 17:53:19.050706+00
408832499,SS 3 LACOX DR,Springfield,Louisiana,Livingston Parish,70462,135500,0.94,144148,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/408832499,Undeveloped Land Homesites,Active,2021-04-14 17:53:19.069926+00,2021-04-14 17:53:19.069961+00
408830774,SS 1 LACOX DR,Springfield,Louisiana,Livingston Parish,70462,135500,0.8,169375,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/408830774,Undeveloped Land Homesites,Active,2021-04-14 17:53:19.084184+00,2021-04-14 17:53:19.084215+00
409250530,SWAMP Drive,Springfield,Louisiana,Livingston Parish,70462,135000,0.4,337500,https://www.landwatch.com/livingston-parish-parish-louisiana-lakefront-property-for-sale/pid/409250530,Lakefront Property Waterfront Property House,Active,2021-04-14 17:53:19.087687+00,2021-04-14 17:53:19.087713+00
409160645,Lot 16 FAIRWAY Drive,Springfield,Louisiana,Livingston Parish,70462,55000,0.28,196428,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/409160645,Undeveloped Land Lakefront Property Waterfront Property Homesites,Active,2021-04-14 17:53:19.105368+00,2021-04-14 17:53:19.105405+00
409591906,12301 SE 44th Street,Choctaw,Oklahoma,Oklahoma County,73020,199950,4.75,42094,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409591906,House,Under Contract,2021-04-14 14:32:37.697519+00,2021-04-14 14:32:37.697576+00
409884766,17730 Cedar Brake,Choctaw,Oklahoma,Oklahoma County,73020,284900,1.04,273942,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409884766,House,Under Contract,2021-04-14 14:32:37.714459+00,2021-04-14 14:32:37.714499+00
409473411,18415 SE 21st Street,Choctaw,Oklahoma,Oklahoma County,73020,350000,4.81,72765,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409473411,House,Under Contract,2021-04-14 14:32:37.731863+00,2021-04-14 14:32:37.731903+00
408775044,8801 S Choctaw Road,Choctaw,Oklahoma,Oklahoma County,73020,1335000,8.24,162014,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/408775044,House,Active,2021-04-14 14:32:37.75739+00,2021-04-14 14:32:37.757428+00
409613151,14501 Park Circle,Choctaw,Oklahoma,Oklahoma County,73020,170000,0.16,1062500,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409613151,House,Under Contract,2021-04-14 14:32:37.762699+00,2021-04-14 14:32:37.762744+00
409569907,13157 Whitebud Place,Choctaw,Oklahoma,Oklahoma County,73020,299000,0.21,1423809,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409569907,House,Under Contract,2021-04-14 14:32:37.792347+00,2021-04-14 14:32:37.792389+00
409442726,103 FOULKS Lane,Amite,Louisiana,Tangipahoa Parish,70422,450000,4.5,100000,https://www.landwatch.com/tangipahoa-parish-parish-louisiana-commercial-property-for-sale/pid/409442726,Commercial Property House,Active,2021-04-14 17:57:49.167427+00,2021-04-14 17:57:49.167457+00
337614544,2270 N Hiwassee Road,Choctaw,Oklahoma,Oklahoma County,73020,399000,8,49875,https://www.landwatch.com/oklahoma-county-county-oklahoma-commercial-property-for-sale/pid/337614544,Commercial Property House,Active,2021-04-14 14:32:37.79495+00,2021-04-14 14:32:37.794987+00
409827705,17072 Cedar Lane,Choctaw,Oklahoma,Oklahoma County,73020,275000,1.19,231092,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409827705,House,Under Contract,2021-04-14 14:32:37.800478+00,2021-04-14 14:32:37.800518+00
409845121,1017 S Anderson Road,Choctaw,Oklahoma,Oklahoma County,73020,109900,0.18,610555,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409845121,House,Under Contract,2021-04-14 14:32:37.817854+00,2021-04-14 14:32:37.817893+00
409861532,13157 Red Oak Drive,Choctaw,Oklahoma,Oklahoma County,73020,260000,0.21,1238095,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409861532,House,Under Contract,2021-04-14 14:32:37.82412+00,2021-04-14 14:32:37.824162+00
409809219,3821 Santa Fe Drive,Choctaw,Oklahoma,Oklahoma County,73020,291000,1.44,202083,https://www.landwatch.com/oklahoma-county-county-oklahoma-homes-for-sale/pid/409809219,House,Under Contract,2021-04-14 14:32:37.828776+00,2021-04-14 14:32:37.828816+00
409934638,3030 TOLEDANO Street,New Orleans,Louisiana,Orleans Parish,70125,98500,0.1,985000,https://www.landwatch.com/orleans-parish-parish-louisiana-undeveloped-land-for-sale/pid/409934638,Undeveloped Land Homesites,Active,2021-04-14 14:17:04.39797+00,2021-04-14 14:17:04.398025+00
335860068,2459-61 N VILLERE Street,New Orleans,Louisiana,Orleans Parish,70117,65000,0.07,928571,https://www.landwatch.com/orleans-parish-parish-louisiana-undeveloped-land-for-sale/pid/335860068,Undeveloped Land Homesites,Under Contract,2021-04-14 14:09:01.915012+00,2021-04-14 14:09:01.916488+00
334561403,Lot 6 RIVERSIDE Road,Springfield,Louisiana,Livingston Parish,70462,24000,0.35,68571,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/334561403,Undeveloped Land Homesites,Active,2021-04-14 17:53:19.108454+00,2021-04-14 17:53:19.10849+00
334561404,Lots 5 & 6 RIVERSIDE Road,Springfield,Louisiana,Livingston Parish,70462,48000,0.74,64864,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/334561404,Undeveloped Land Homesites,Active,2021-04-14 17:53:19.123649+00,2021-04-14 17:53:19.123686+00
335873793,TBD-B MCCARROLL Road,Springfield,Louisiana,Livingston Parish,70462,408000,34,12000,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/335873793,Undeveloped Land Lakefront Property Waterfront Property,Active,2021-04-14 17:53:19.143816+00,2021-04-14 17:53:19.143868+00
336840345,CYPRESS Lane,Killian,Louisiana,Livingston Parish,70462,325150,46.45,7000,https://www.landwatch.com/livingston-parish-parish-louisiana-undeveloped-land-for-sale/pid/336840345,Undeveloped Land,Active,2021-04-14 17:53:19.150477+00,2021-04-14 17:53:19.150521+00
